country_code,country_name,state_code,state_name,state_abbreviation,municipality_code,municipality_name,population_size,hdi,years,employability_rate
BR,Brasil,31,Minas Gerais,MG,3117603,Conceição do Pará,5558,0.7,"[2020, 2019, 2018, 2017, 2016]","[1866, 1597, 1334, 1530, 1560]"
BR,Brasil,31,Minas Gerais,MG,3117702,Conceição do Rio Verde,13729,0.665,"[2020, 2019, 2018, 2017, 2016]","[1836, 1913, 1831, 1836, 1659]"
BR,Brasil,31,Minas Gerais,MG,3117801,Conceição dos Ouros,11852,0.703,"[2020, 2019, 2018, 2017, 2016]","[2464, 2443, 2413, 2843, 2383]"
BR,Brasil,31,Minas Gerais,MG,3118304,Conselheiro Lafaiete,130584,0.761,"[2020, 2019, 2018, 2017, 2016]","[25405, 25258, 24575, 24564, 24890]"
BR,Brasil,31,Minas Gerais,MG,3118403,Conselheiro Pena,22975,0.662,"[2020, 2019, 2018, 2017, 2016]","[2235, 2213, 2143, 2199, 2118]"
BR,Brasil,31,Minas Gerais,MG,3117836,Cônego Marinho,7730,0.621,"[2020, 2019, 2018, 2017, 2016]","[430, 370, 332, 339, 313]"
BR,Brasil,31,Minas Gerais,MG,3117876,Confins,6867,0.747,"[2020, 2019, 2018, 2017, 2016]","[4503, 5774, 6511, 6356, 6938]"
BR,Brasil,31,Minas Gerais,MG,3117900,Congonhal,12209,0.712,"[2020, 2019, 2018, 2017, 2016]","[1579, 1779, 1676, 1717, 1637]"
BR,Brasil,31,Minas Gerais,MG,3118007,Congonhas,55836,0.753,"[2020, 2019, 2018, 2017, 2016]","[19421, 18029, 17919, 18233, 16782]"
BR,Brasil,31,Minas Gerais,MG,3118106,Congonhas do Norte,5047,0.568,"[2020, 2019, 2018, 2017, 2016]","[354, 350, 369, 371, 324]"
BR,Brasil,31,Minas Gerais,MG,3118205,Conquista,6997,0.729,"[2020, 2019, 2018, 2017, 2016]","[1371, 1390, 1392, 1480, 1305]"
BR,Brasil,31,Minas Gerais,MG,3118502,Consolação,1786,0.673,"[2020, 2019, 2018, 2017, 2016]","[151, 174, 170, 179, 131]"
BR,Brasil,31,Minas Gerais,MG,3118601,Contagem,673849,0.756,"[2020, 2019, 2018, 2017, 2016]","[216021, 212819, 211708, 209245, 206525]"
BR,Brasil,31,Minas Gerais,MG,3118700,Coqueiral,9099,0.694,"[2020, 2019, 2018, 2017, 2016]","[939, 914, 874, 944, 898]"
BR,Brasil,31,Minas Gerais,MG,3118809,Coração de Jesus,26620,0.642,"[2020, 2019, 2018, 2017, 2016]","[2139, 2088, 1743, 1832, 1647]"
BR,Brasil,31,Minas Gerais,MG,3118908,Cordisburgo,8903,0.656,"[2020, 2019, 2018, 2017, 2016]","[767, 728, 738, 723, 680]"
BR,Brasil,31,Minas Gerais,MG,3119708,Coronel Xavier Chaves,3448,0.677,"[2020, 2019, 2018, 2017, 2016]","[499, 461, 481, 491, 411]"
BR,Brasil,31,Minas Gerais,MG,3119005,Cordislândia,3546,0.66,"[2020, 2019, 2018, 2017, 2016]","[508, 284, 304, 380, 301]"
BR,Brasil,31,Minas Gerais,MG,3119104,Corinto,23607,0.68,"[2020, 2019, 2018, 2017, 2016]","[3259, 3088, 3269, 3081, 3092]"
BR,Brasil,31,Minas Gerais,MG,3119203,Coroaci,9897,0.626,"[2020, 2019, 2018, 2017, 2016]","[634, 776, 797, 825, 680]"
BR,Brasil,31,Minas Gerais,MG,3119302,Coromandel,27958,0.708,"[2020, 2019, 2018, 2017, 2016]","[5652, 5645, 5338, 5088, 4628]"
BR,Brasil,31,Minas Gerais,MG,3119401,Coronel Fabriciano,110709,0.755,"[2020, 2019, 2018, 2017, 2016]","[19136, 18311, 18046, 18541, 18891]"
BR,Brasil,31,Minas Gerais,MG,3119500,Coronel Murta,9209,0.627,"[2020, 2019, 2018, 2017, 2016]","[894, 755, 761, 801, 773]"
BR,Brasil,31,Minas Gerais,MG,3119609,Coronel Pacheco,3095,0.669,"[2020, 2019, 2018, 2017, 2016]","[420, 445, 427, 461, 415]"
BR,Brasil,31,Minas Gerais,MG,3119807,Córrego Danta,3168,0.692,"[2020, 2019, 2018, 2017, 2016]","[576, 627, 613, 543, 509]"
BR,Brasil,31,Minas Gerais,MG,3119906,Córrego do Bom Jesus,3685,0.692,"[2020, 2019, 2018, 2017, 2016]","[313, 328, 321, 305, 265]"
BR,Brasil,31,Minas Gerais,MG,3119955,Córrego Fundo,6425,0.678,"[2020, 2019, 2018, 2017, 2016]","[1624, 1717, 1752, 1736, 1582]"
BR,Brasil,31,Minas Gerais,MG,3120003,Córrego Novo,2688,0.632,"[2020, 2019, 2018, 2017, 2016]","[275, 376, 347, 339, 338]"
BR,Brasil,31,Minas Gerais,MG,3120102,Couto de Magalhães de Minas,4436,0.659,"[2020, 2019, 2018, 2017, 2016]","[782, 730, 527, 461, 461]"
BR,Brasil,31,Minas Gerais,MG,3121001,Datas,5431,0.616,"[2020, 2019, 2018, 2017, 2016]","[572, 592, 579, 496, 464]"
BR,Brasil,31,Minas Gerais,MG,3120151,Crisólita,6814,0.585,"[2020, 2019, 2018, 2017, 2016]","[278, 335, 318, 357, 356]"
BR,Brasil,31,Minas Gerais,MG,3120201,Cristais,13060,0.692,"[2020, 2019, 2018, 2017, 2016]","[2524, 2873, 2747, 2762, 2693]"
BR,Brasil,31,Minas Gerais,MG,3120300,Cristália,5992,0.583,"[2020, 2019, 2018, 2017, 2016]","[646, 537, 502, 455, 495]"
BR,Brasil,31,Minas Gerais,MG,3120409,Cristiano Otoni,5161,0.695,"[2020, 2019, 2018, 2017, 2016]","[747, 709, 739, 813, 728]"
BR,Brasil,31,Minas Gerais,MG,3120508,Cristina,10211,0.668,"[2020, 2019, 2018, 2017, 2016]","[1545, 1487, 1513, 1469, 1307]"
BR,Brasil,31,Minas Gerais,MG,3120607,Crucilândia,5072,0.651,"[2020, 2019, 2018, 2017, 2016]","[803, 789, 699, 711, 593]"
BR,Brasil,31,Minas Gerais,MG,3120706,Cruzeiro da Fortaleza,3651,0.696,"[2020, 2019, 2018, 2017, 2016]","[642, 600, 571, 549, 543]"
BR,Brasil,31,Minas Gerais,MG,3120805,Cruzília,15529,0.695,"[2020, 2019, 2018, 2017, 2016]","[2747, 2803, 2695, 2775, 2787]"
BR,Brasil,31,Minas Gerais,MG,3120839,Cuparaque,5026,0.627,"[2020, 2019, 2018, 2017, 2016]","[537, 462, 465, 556, 438]"
BR,Brasil,31,Minas Gerais,MG,3120870,Curral de Dentro,7867,0.585,"[2020, 2019, 2018, 2017, 2016]","[652, 571, 474, 542, 480]"
BR,Brasil,31,Minas Gerais,MG,3120904,Curvelo,81085,0.713,"[2020, 2019, 2018, 2017, 2016]","[19662, 19499, 18211, 17501, 17190]"
BR,Brasil,31,Minas Gerais,MG,3121209,Delfinópolis,7146,0.74,"[2020, 2019, 2018, 2017, 2016]","[1241, 1220, 1190, 1211, 1210]"
BR,Brasil,31,Minas Gerais,MG,3121258,Delta,10994,0.639,"[2020, 2019, 2018, 2017, 2016]","[3629, 3384, 3417, 3319, 3266]"
BR,Brasil,31,Minas Gerais,MG,3121308,Descoberto,5044,0.68,"[2020, 2019, 2018, 2017, 2016]","[746, 903, 979, 1065, 1055]"
BR,Brasil,31,Minas Gerais,MG,3121407,Desterro de Entre Rios,7266,0.639,"[2020, 2019, 2018, 2017, 2016]","[1110, 1007, 964, 763, 623]"
BR,Brasil,31,Minas Gerais,MG,3121506,Desterro do Melo,2867,0.631,"[2020, 2019, 2018, 2017, 2016]","[363, 376, 356, 363, 287]"
BR,Brasil,31,Minas Gerais,MG,3121605,Diamantina,47924,0.716,"[2020, 2019, 2018, 2017, 2016]","[10527, 9935, 10104, 10094, 9723]"
BR,Brasil,31,Minas Gerais,MG,3121704,Diogo de Vasconcelos,3779,0.601,"[2020, 2019, 2018, 2017, 2016]","[273, 249, 262, 246, 180]"
BR,Brasil,31,Minas Gerais,MG,3121803,Dionísio,7493,0.702,"[2020, 2019, 2018, 2017, 2016]","[888, 924, 819, 804, 776]"
BR,Brasil,31,Minas Gerais,MG,3121902,Divinésia,3430,0.657,"[2020, 2019, 2018, 2017, 2016]","[672, 672, 628, 640, 402]"
BR,Brasil,31,Minas Gerais,MG,3122009,Divino,20020,0.605,"[2020, 2019, 2018, 2017, 2016]","[2066, 2067, 2021, 2163, 1748]"
BR,Brasil,31,Minas Gerais,MG,3122108,Divino das Laranjeiras,4969,0.661,"[2020, 2019, 2018, 2017, 2016]","[501, 521, 491, 525, 391]"
BR,Brasil,31,Minas Gerais,MG,3122207,Divinolândia de Minas,7655,0.623,"[2020, 2019, 2018, 2017, 2016]","[583, 561, 504, 561, 428]"
BR,Brasil,31,Minas Gerais,MG,3122306,Divinópolis,242505,0.764,"[2020, 2019, 2018, 2017, 2016]","[65991, 67842, 66899, 67289, 66831]"
BR,Brasil,31,Minas Gerais,MG,3122355,Divisa Alegre,6946,0.608,"[2020, 2019, 2018, 2017, 2016]","[897, 882, 862, 901, 837]"
BR,Brasil,31,Minas Gerais,MG,3122405,Divisa Nova,6039,0.67,"[2020, 2019, 2018, 2017, 2016]","[573, 624, 622, 672, 603]"
BR,Brasil,31,Minas Gerais,MG,3122454,Divisópolis,11396,0.609,"[2020, 2019, 2018, 2017, 2016]","[525, 549, 551, 508, 459]"
BR,Brasil,31,Minas Gerais,MG,3122470,Dom Bosco,3635,0.673,"[2020, 2019, 2018, 2017, 2016]","[286, 303, 300, 311, 279]"
BR,Brasil,31,Minas Gerais,MG,3122504,Dom Cavati,5025,0.688,"[2020, 2019, 2018, 2017, 2016]","[749, 720, 689, 643, 561]"
BR,Brasil,31,Minas Gerais,MG,3122603,Dom Joaquim,4436,0.622,"[2020, 2019, 2018, 2017, 2016]","[441, 449, 443, 448, 418]"
BR,Brasil,31,Minas Gerais,MG,3122702,Dom Silvério,5227,0.709,"[2020, 2019, 2018, 2017, 2016]","[1032, 1042, 1051, 1059, 1090]"
BR,Brasil,31,Minas Gerais,MG,3122801,Dom Viçoso,2992,0.687,"[2020, 2019, 2018, 2017, 2016]","[265, 265, 258, 278, 227]"
BR,Brasil,31,Minas Gerais,MG,3122900,Dona Euzébia,6664,0.701,"[2020, 2019, 2018, 2017, 2016]","[927, 923, 960, 987, 1064]"
BR,Brasil,31,Minas Gerais,MG,3123007,Dores de Campos,10291,0.686,"[2020, 2019, 2018, 2017, 2016]","[3122, 3170, 3193, 3112, 2917]"
BR,Brasil,31,Minas Gerais,MG,3123106,Dores de Guanhães,5139,0.636,"[2020, 2019, 2018, 2017, 2016]","[750, 753, 753, 827, 606]"
BR,Brasil,31,Minas Gerais,MG,3123205,Dores do Indaiá,13373,0.719,"[2020, 2019, 2018, 2017, 2016]","[2267, 2341, 2180, 2276, 2164]"
BR,Brasil,31,Minas Gerais,MG,3123304,Dores do Turvo,4202,0.629,"[2020, 2019, 2018, 2017, 2016]","[458, 320, 374, 413, 307]"
BR,Brasil,31,Minas Gerais,MG,3123403,Doresópolis,1539,0.692,"[2020, 2019, 2018, 2017, 2016]","[283, 282, 268, 321, 237]"
BR,Brasil,31,Minas Gerais,MG,3123502,Douradoquara,1915,0.706,"[2020, 2019, 2018, 2017, 2016]","[339, 345, 324, 328, 272]"
BR,Brasil,31,Minas Gerais,MG,3123528,Durandé,7898,0.645,"[2020, 2019, 2018, 2017, 2016]","[539, 541, 565, 556, 436]"
BR,Brasil,31,Minas Gerais,MG,3123601,Elói Mendes,28556,0.685,"[2020, 2019, 2018, 2017, 2016]","[5327, 5328, 5169, 5067, 4563]"
BR,Brasil,31,Minas Gerais,MG,3123700,Engenheiro Caldas,11268,0.644,"[2020, 2019, 2018, 2017, 2016]","[1759, 1633, 1502, 1532, 1433]"
BR,Brasil,31,Minas Gerais,MG,3123809,Engenheiro Navarro,7240,0.655,"[2020, 2019, 2018, 2017, 2016]","[765, 742, 795, 819, 696]"
BR,Brasil,31,Minas Gerais,MG,3123858,Entre Folhas,5383,0.634,"[2020, 2019, 2018, 2017, 2016]","[431, 462, 480, 433, 354]"
BR,Brasil,31,Minas Gerais,MG,3123908,Entre Rios de Minas,15458,0.672,"[2020, 2019, 2018, 2017, 2016]","[2349, 2330, 2266, 2342, 1974]"
BR,Brasil,31,Minas Gerais,MG,3124005,Ervália,19019,0.625,"[2020, 2019, 2018, 2017, 2016]","[2760, 2743, 2544, 2818, 2447]"
BR,Brasil,31,Minas Gerais,MG,3124104,Esmeraldas,72512,0.671,"[2020, 2019, 2018, 2017, 2016]","[7179, 7088, 6977, 6637, 6936]"
BR,Brasil,31,Minas Gerais,MG,3124203,Espera Feliz,25287,0.663,"[2020, 2019, 2018, 2017, 2016]","[3533, 3876, 3797, 3831, 3737]"
BR,Brasil,31,Minas Gerais,MG,3124302,Espinosa,31603,0.627,"[2020, 2019, 2018, 2017, 2016]","[3726, 3673, 3660, 4053, 3424]"
BR,Brasil,31,Minas Gerais,MG,3124401,Espírito Santo do Dourado,4728,0.685,"[2020, 2019, 2018, 2017, 2016]","[681, 718, 764, 580, 579]"
BR,Brasil,31,Minas Gerais,MG,3124500,Estiva,11416,0.691,"[2020, 2019, 2018, 2017, 2016]","[1947, 1752, 1625, 1640, 1536]"
BR,Brasil,31,Minas Gerais,MG,3124609,Estrela Dalva,2308,0.71,"[2020, 2019, 2018, 2017, 2016]","[248, 271, 273, 308, 278]"
BR,Brasil,31,Minas Gerais,MG,3124708,Estrela do Indaiá,3483,0.676,"[2020, 2019, 2018, 2017, 2016]","[420, 447, 403, 422, 347]"
BR,Brasil,31,Minas Gerais,MG,3124807,Estrela do Sul,8057,0.696,"[2020, 2019, 2018, 2017, 2016]","[1127, 1361, 1298, 1267, 1117]"
BR,Brasil,31,Minas Gerais,MG,3124906,Eugenópolis,11383,0.675,"[2020, 2019, 2018, 2017, 2016]","[1529, 1635, 1845, 1769, 1759]"
BR,Brasil,31,Minas Gerais,MG,3125002,Ewbank da Câmara,3932,0.676,"[2020, 2019, 2018, 2017, 2016]","[486, 503, 280, 499, 458]"
BR,Brasil,31,Minas Gerais,MG,3125101,Extrema,37649,0.732,"[2020, 2019, 2018, 2017, 2016]","[27096, 23553, 22299, 20181, 17662]"
BR,Brasil,31,Minas Gerais,MG,3125200,Fama,2374,0.717,"[2020, 2019, 2018, 2017, 2016]","[238, 235, 280, 277, 253]"
BR,Brasil,31,Minas Gerais,MG,3125309,Faria Lemos,3202,0.687,"[2020, 2019, 2018, 2017, 2016]","[431, 411, 319, 430, 336]"
BR,Brasil,31,Minas Gerais,MG,3125408,Felício dos Santos,4656,0.606,"[2020, 2019, 2018, 2017, 2016]","[464, 440, 424, 419, 394]"
BR,Brasil,31,Minas Gerais,MG,3125507,São Gonçalo do Rio Preto,3178,0.64,"[2020, 2019, 2018, 2017, 2016]","[411, 414, 408, 412, 376]"
BR,Brasil,31,Minas Gerais,MG,3125606,Felisburgo,7548,0.583,"[2020, 2019, 2018, 2017, 2016]","[636, 655, 644, 620, 556]"
BR,Brasil,31,Minas Gerais,MG,3155900,Rio Preto,5493,0.679,"[2020, 2019, 2018, 2017, 2016]","[725, 694, 681, 674, 591]"
BR,Brasil,31,Minas Gerais,MG,3125705,Felixlândia,15528,0.648,"[2020, 2019, 2018, 2017, 2016]","[2289, 2188, 2061, 2068, 1893]"
BR,Brasil,31,Minas Gerais,MG,3125804,Fernandes Tourinho,3500,0.646,"[2020, 2019, 2018, 2017, 2016]","[433, 519, 445, 452, 301]"
BR,Brasil,31,Minas Gerais,MG,3125903,Ferros,9576,0.603,"[2020, 2019, 2018, 2017, 2016]","[865, 887, 865, 873, 855]"
BR,Brasil,31,Minas Gerais,MG,3125952,Fervedouro,11100,0.58,"[2020, 2019, 2018, 2017, 2016]","[722, 795, 843, 824, 754]"
BR,Brasil,31,Minas Gerais,MG,3126000,Florestal,7602,0.724,"[2020, 2019, 2018, 2017, 2016]","[1347, 1402, 1295, 1347, 1312]"
BR,Brasil,31,Minas Gerais,MG,3126109,Formiga,67956,0.755,"[2020, 2019, 2018, 2017, 2016]","[22008, 20978, 20821, 20720, 19606]"
BR,Brasil,31,Minas Gerais,MG,3126208,Formoso,9810,0.64,"[2020, 2019, 2018, 2017, 2016]","[619, 635, 628, 539, 520]"
BR,Brasil,31,Minas Gerais,MG,3126307,Fortaleza de Minas,4460,0.67,"[2020, 2019, 2018, 2017, 2016]","[735, 511, 483, 584, 626]"
BR,Brasil,31,Minas Gerais,MG,3126406,Fortuna de Minas,2986,0.696,"[2020, 2019, 2018, 2017, 2016]","[448, 408, 387, 418, 363]"
BR,Brasil,31,Minas Gerais,MG,3126505,Francisco Badaró,10311,0.622,"[2020, 2019, 2018, 2017, 2016]","[514, 569, 548, 609, 368]"
BR,Brasil,31,Minas Gerais,MG,3126604,Francisco Dumont,5268,0.625,"[2020, 2019, 2018, 2017, 2016]","[783, 685, 701, 540, 476]"
BR,Brasil,32,Espírito Santo,ES,3203353,Marilândia,13091,0.696,"[2020, 2019, 2018, 2017, 2016]","[2601, 2520, 2283, 2207, 2102]"
BR,Brasil,31,Minas Gerais,MG,3126703,Francisco Sá,26459,0.654,"[2020, 2019, 2018, 2017, 2016]","[2775, 2814, 2748, 2639, 2706]"
BR,Brasil,31,Minas Gerais,MG,3126752,Franciscópolis,5287,0.603,"[2020, 2019, 2018, 2017, 2016]","[629, 654, 589, 614, 557]"
BR,Brasil,31,Minas Gerais,MG,3126802,Frei Gaspar,5858,0.59,"[2020, 2019, 2018, 2017, 2016]","[397, 411, 430, 455, 426]"
BR,Brasil,31,Minas Gerais,MG,3126901,Frei Inocêncio,9716,0.648,"[2020, 2019, 2018, 2017, 2016]","[939, 914, 981, 1000, 798]"
BR,Brasil,31,Minas Gerais,MG,3126950,Frei Lagonegro,3496,0.543,"[2020, 2019, 2018, 2017, 2016]","[290, 294, 289, 276, 231]"
BR,Brasil,35,São Paulo,SP,3500105,Adamantina,35153,0.79,"[2020, 2019, 2018, 2017, 2016]","[11828, 12330, 12292, 12242, 11854]"
BR,Brasil,31,Minas Gerais,MG,3127008,Fronteira,18866,0.684,"[2020, 2019, 2018, 2017, 2016]","[2296, 2466, 2195, 2098, 2012]"
BR,Brasil,31,Minas Gerais,MG,3127057,Fronteira dos Vales,4542,0.592,"[2020, 2019, 2018, 2017, 2016]","[348, 370, 278, 344, 207]"
BR,Brasil,31,Minas Gerais,MG,3127073,Fruta de Leite,5232,0.544,"[2020, 2019, 2018, 2017, 2016]","[383, 405, 370, 371, 336]"
BR,Brasil,31,Minas Gerais,MG,3127107,Frutal,60508,0.73,"[2020, 2019, 2018, 2017, 2016]","[13864, 13870, 13293, 13490, 13485]"
BR,Brasil,31,Minas Gerais,MG,3127206,Funilândia,4434,0.655,"[2020, 2019, 2018, 2017, 2016]","[762, 685, 589, 592, 582]"
BR,Brasil,31,Minas Gerais,MG,3127305,Galiléia,6764,0.654,"[2020, 2019, 2018, 2017, 2016]","[793, 803, 760, 725, 536]"
BR,Brasil,31,Minas Gerais,MG,3127339,Gameleiras,5084,0.65,"[2020, 2019, 2018, 2017, 2016]","[563, 468, 471, 478, 416]"
BR,Brasil,31,Minas Gerais,MG,3127354,Glaucilândia,3177,0.679,"[2020, 2019, 2018, 2017, 2016]","[328, 313, 306, 292, 209]"
BR,Brasil,31,Minas Gerais,MG,3127370,Goiabeira,3402,0.647,"[2020, 2019, 2018, 2017, 2016]","[344, 393, 423, 548, 484]"
BR,Brasil,31,Minas Gerais,MG,3127388,Goianá,4014,0.716,"[2020, 2019, 2018, 2017, 2016]","[604, 632, 610, 597, 584]"
BR,Brasil,31,Minas Gerais,MG,3127404,Gonçalves,4360,0.683,"[2020, 2019, 2018, 2017, 2016]","[712, 760, 696, 706, 639]"
BR,Brasil,31,Minas Gerais,MG,3127503,Gonzaga,6184,0.606,"[2020, 2019, 2018, 2017, 2016]","[430, 298, 294, 273, 263]"
BR,Brasil,31,Minas Gerais,MG,3127602,Gouveia,11811,0.681,"[2020, 2019, 2018, 2017, 2016]","[2084, 1982, 1997, 1907, 1859]"
BR,Brasil,31,Minas Gerais,MG,3127701,Governador Valadares,282164,0.727,"[2020, 2019, 2018, 2017, 2016]","[64565, 65235, 61681, 63354, 65025]"
BR,Brasil,31,Minas Gerais,MG,3127800,Grão Mogol,15943,0.604,"[2020, 2019, 2018, 2017, 2016]","[1904, 1878, 1874, 1969, 2026]"
BR,Brasil,31,Minas Gerais,MG,3127909,Grupiara,1386,0.731,"[2020, 2019, 2018, 2017, 2016]","[424, 408, 322, 383, 322]"
BR,Brasil,41,Paraná,PR,4112603,Jardim Olinda,1309,0.682,"[2020, 2019, 2018, 2017, 2016]","[367, 322, 341, 337, 303]"
BR,Brasil,31,Minas Gerais,MG,3128006,Guanhães,34818,0.686,"[2020, 2019, 2018, 2017, 2016]","[7903, 7365, 7238, 7171, 6974]"
BR,Brasil,31,Minas Gerais,MG,3128105,Guapé,14269,0.679,"[2020, 2019, 2018, 2017, 2016]","[2198, 2006, 1829, 2082, 2100]"
BR,Brasil,31,Minas Gerais,MG,3128204,Guaraciaba,10307,0.623,"[2020, 2019, 2018, 2017, 2016]","[1552, 1601, 1305, 962, 1038]"
BR,Brasil,31,Minas Gerais,MG,3128253,Guaraciama,5005,0.677,"[2020, 2019, 2018, 2017, 2016]","[428, 405, 455, 461, 426]"
BR,Brasil,31,Minas Gerais,MG,3128303,Guaranésia,19014,0.701,"[2020, 2019, 2018, 2017, 2016]","[5087, 4949, 4743, 4535, 4503]"
BR,Brasil,31,Minas Gerais,MG,3128402,Guarani,8926,0.677,"[2020, 2019, 2018, 2017, 2016]","[1387, 1595, 1453, 1640, 1562]"
BR,Brasil,31,Minas Gerais,MG,3128501,Guarará,3755,0.652,"[2020, 2019, 2018, 2017, 2016]","[646, 624, 599, 627, 468]"
BR,Brasil,31,Minas Gerais,MG,3128600,Guarda-Mor,6558,0.69,"[2020, 2019, 2018, 2017, 2016]","[1093, 1056, 989, 1135, 944]"
BR,Brasil,31,Minas Gerais,MG,3128709,Guaxupé,52234,0.751,"[2020, 2019, 2018, 2017, 2016]","[14674, 14837, 14109, 15529, 15603]"
BR,Brasil,31,Minas Gerais,MG,3129301,Iapu,11085,0.654,"[2020, 2019, 2018, 2017, 2016]","[1120, 1089, 1021, 1046, 823]"
BR,Brasil,31,Minas Gerais,MG,3128808,Guidoval,7026,0.683,"[2020, 2019, 2018, 2017, 2016]","[1425, 1436, 1371, 1258, 1245]"
BR,Brasil,31,Minas Gerais,MG,3128907,Guimarânia,8168,0.693,"[2020, 2019, 2018, 2017, 2016]","[886, 814, 859, 862, 759]"
BR,Brasil,31,Minas Gerais,MG,3129004,Guiricema,8296,0.674,"[2020, 2019, 2018, 2017, 2016]","[1143, 1180, 1160, 1163, 1157]"
BR,Brasil,31,Minas Gerais,MG,3129103,Gurinhatã,5516,0.68,"[2020, 2019, 2018, 2017, 2016]","[512, 509, 552, 590, 492]"
BR,Brasil,31,Minas Gerais,MG,3129202,Heliodora,6623,0.657,"[2020, 2019, 2018, 2017, 2016]","[776, 830, 840, 876, 861]"
BR,Brasil,31,Minas Gerais,MG,3129608,Ibiaí,8478,0.614,"[2020, 2019, 2018, 2017, 2016]","[549, 584, 539, 612, 471]"
BR,Brasil,31,Minas Gerais,MG,3129657,Ibiracatu,5340,0.591,"[2020, 2019, 2018, 2017, 2016]","[396, 387, 386, 486, 426]"
BR,Brasil,31,Minas Gerais,MG,3129707,Ibiraci,14128,0.706,"[2020, 2019, 2018, 2017, 2016]","[1509, 1576, 1508, 1668, 1460]"
BR,Brasil,31,Minas Gerais,MG,3129806,Ibirité,184030,0.704,"[2020, 2019, 2018, 2017, 2016]","[19535, 18939, 18964, 18650, 17575]"
BR,Brasil,31,Minas Gerais,MG,3129905,Ibitiúra de Minas,3497,0.674,"[2020, 2019, 2018, 2017, 2016]","[402, 419, 395, 409, 370]"
BR,Brasil,31,Minas Gerais,MG,3130002,Ibituruna,3003,0.675,"[2020, 2019, 2018, 2017, 2016]","[365, 357, 356, 348, 321]"
BR,Brasil,31,Minas Gerais,MG,3130051,Icaraí de Minas,12200,0.624,"[2020, 2019, 2018, 2017, 2016]","[592, 518, 504, 552, 478]"
BR,Brasil,31,Minas Gerais,MG,3130101,Igarapé,44561,0.698,"[2020, 2019, 2018, 2017, 2016]","[8109, 7090, 6822, 6816, 6753]"
BR,Brasil,31,Minas Gerais,MG,3130200,Igaratinga,11146,0.651,"[2020, 2019, 2018, 2017, 2016]","[3342, 3326, 3268, 3239, 3234]"
BR,Brasil,31,Minas Gerais,MG,3130309,Iguatama,7901,0.707,"[2020, 2019, 2018, 2017, 2016]","[1484, 1428, 1363, 1447, 1352]"
BR,Brasil,31,Minas Gerais,MG,3130408,Ijaci,6667,0.714,"[2020, 2019, 2018, 2017, 2016]","[1919, 1682, 1631, 1609, 1558]"
BR,Brasil,31,Minas Gerais,MG,3130507,Ilicínea,12511,0.68,"[2020, 2019, 2018, 2017, 2016]","[1981, 1851, 1804, 1876, 1749]"
BR,Brasil,31,Minas Gerais,MG,3130556,Imbé de Minas,6976,0.553,"[2020, 2019, 2018, 2017, 2016]","[509, 499, 484, 465, 379]"
BR,Brasil,31,Minas Gerais,MG,3130606,Inconfidentes,7387,0.692,"[2020, 2019, 2018, 2017, 2016]","[1071, 1121, 1063, 1135, 1168]"
BR,Brasil,31,Minas Gerais,MG,3130655,Indaiabira,7328,0.61,"[2020, 2019, 2018, 2017, 2016]","[552, 578, 552, 555, 475]"
BR,Brasil,31,Minas Gerais,MG,3130705,Indianópolis,7009,0.674,"[2020, 2019, 2018, 2017, 2016]","[3606, 1357, 855, 878, 878]"
BR,Brasil,31,Minas Gerais,MG,3130804,Ingaí,2785,0.697,"[2020, 2019, 2018, 2017, 2016]","[447, 392, 342, 349, 549]"
BR,Brasil,31,Minas Gerais,MG,3133303,Itaobim,20997,0.629,"[2020, 2019, 2018, 2017, 2016]","[2524, 2812, 2529, 2542, 2450]"
BR,Brasil,31,Minas Gerais,MG,3130903,Inhapim,24020,0.658,"[2020, 2019, 2018, 2017, 2016]","[3101, 3040, 3047, 2943, 2565]"
BR,Brasil,31,Minas Gerais,MG,3131000,Inhaúma,6352,0.702,"[2020, 2019, 2018, 2017, 2016]","[1258, 1195, 1157, 1045, 944]"
BR,Brasil,31,Minas Gerais,MG,3131109,Inimutaba,7605,0.664,"[2020, 2019, 2018, 2017, 2016]","[816, 807, 767, 849, 761]"
BR,Brasil,31,Minas Gerais,MG,3131158,Ipaba,18926,0.665,"[2020, 2019, 2018, 2017, 2016]","[1667, 1781, 1717, 1874, 1509]"
BR,Brasil,31,Minas Gerais,MG,3131208,Ipanema,20133,0.693,"[2020, 2019, 2018, 2017, 2016]","[2672, 2743, 2741, 2782, 2514]"
BR,Brasil,31,Minas Gerais,MG,3131307,Ipatinga,267333,0.771,"[2020, 2019, 2018, 2017, 2016]","[74698, 76378, 73541, 70828, 70907]"
BR,Brasil,31,Minas Gerais,MG,3131406,Ipiaçu,4229,0.696,"[2020, 2019, 2018, 2017, 2016]","[1035, 866, 604, 531, 458]"
BR,Brasil,31,Minas Gerais,MG,3131505,Ipuiúna,10156,0.686,"[2020, 2019, 2018, 2017, 2016]","[1344, 1401, 1497, 1463, 1464]"
BR,Brasil,31,Minas Gerais,MG,3131604,Iraí de Minas,7067,0.695,"[2020, 2019, 2018, 2017, 2016]","[1224, 1257, 1176, 1171, 1021]"
BR,Brasil,31,Minas Gerais,MG,3131703,Itabira,121717,0.756,"[2020, 2019, 2018, 2017, 2016]","[34923, 31982, 29940, 29339, 34821]"
BR,Brasil,31,Minas Gerais,MG,3131802,Itabirinha,11637,0.653,"[2020, 2019, 2018, 2017, 2016]","[1372, 1329, 1310, 1350, 1090]"
